,ad_num,company,model,price,engine,year,hand,km,eng_kind,test,current_owner,prev_owner,צבע,gearbox,trader,area,sub_area
2038,46194543,סובארו, פורסטר,,1995,2011,3,167000,7,23-Aug,0,0,לבן,0,0,101,באקה אל ע'רביה
2039,43200641,סובארו, XV,96000,1600,2018,1,82000,7,23-Oct,0,0,לבן,0,0,101,תל עדשים
2040,44098041,אאודי, Q5,120000,2995,2015,2,156000,7,23-Aug,0,0,לבן,0,0,101,באקה אל ע'רביה
2041,48850773,פולקסווגן, טרנספורטר מסחרי/נוסעים,,1968,2014,2,200000,6,23-Jun,0,0,לבן,0,0,101,באקה אל ע'רביה
2042,81603006,הונדה, סיוויק האצ'בק החדשה,18500,1799,2009,2,226740,7,23-Dec,0,0,שחור,0,0,101,חריש
2043,64813616,סובארו, פורסטר,110000,1995,2018,1,102000,7,24-Oct,0,0,לבן,0,0,101,חדרה
2044,97162206,מיצובישי, אאוטלנדר,52000,1998,2013,2,255000,7,23-Jul,0,0,אפור,0,0,101,עפולה
2045,86438866,מיצובישי, ASX,117000,1998,2020,1,43200,7,24-Mar,0,0,לבן,0,0,101,עפולה
2046,46610227,ב.מ.וו, סדרה 6,,4799,2009,10,200000,7,24-Mar,0,0,לבן,0,0,101,חדרה
2047,83735067,אופל, אינסיגניה,36000,1598,2016,3,142000,7,24-Jan,0,1,כסוף,0,0,101,חדרה
2048,65554819,יונדאי, i10,67000,1197,2021,2,45000,7,24-Feb,0,0,ירוק,0,0,101,אחוזת ברק
2049,93061910,מרצדס, C-Class,51000,2997,2010,1,211000,7,24-Apr,0,0,פלטינה,0,0,101,ערערה
2050,72560936,יונדאי, טוסון,,1999,2016,1,88000,7,23-Jul,0,0,לבן,0,0,101,באקה אל ע'רביה
2051,96635104,מאזדה,6,11000,1999,2008,3,195600,7,23-Jul,0,0,כסוף,0,0,101,שלוחות
2052,96635104,מאזדה,6,11000,1999,2008,3,195600,7,23-Jul,0,0,כסוף,0,0,101,שלוחות
2053,87338382,טויוטה, קורולה,18500,1598,2007,2,300000,7,23-Sep,0,0,כסוף,0,0,101,עפולה
2054,91986995,מרצדס, C-Class,390000,1999,2022,1,4000,7,24-Jan,0,0,שחור,0,0,101,חדרה
2055,64028674,טויוטה, לנד קרוזר ארוך,125000,2982,2004,2,308000,6,23-Sep,0,0,קרם,0,0,101,גבע כרמל
2056,46194547,הונדה, HR-V,96000,1498,2019,1,44000,7,23-Nov,0,0,אפור,0,0,101,בית שאן
2057,73240359,ג'י.אם.סי / GMC, ונדורה ארוך,55000,4300,1992,7,350000,6,23-Jun,0,3,אפור,0,0,101,זכרון יעקב
2058,96971294,סובארו, פורסטר,47000,1995,2011,2,240000,7,23-Apr,0,0,אפור,0,0,101,קיסריה
2059,69708471,מאזדה,3,26000,1598,2010,1,169000,7,23-Oct,0,0,אפור,0,0,101,פרדס חנה כרכור
2060,69910825,ב.מ.וו, X1,90000,1499,2016,2,113400,7,23-Oct,0,0,לבן,0,0,101,דאלית אל כרמל
2061,94788575,קיה, נירו הייבריד,88000,1580,2018,1,159000,7,23-Aug,0,0,לבן,0,0,101,פרדס חנה כרכור
2062,69776014,מרצדס, C-Class,130000,1950,2018,2,101000,6,23-Jul,0,0,לבן,0,0,101,קיסריה
2063,59788476,אאודי, Q8,399999,2967,2019,2,86,6,23-Jul,0,0,שחור,0,0,101,אור עקיבא
2064,56556657,מיצובישי, פג'רו קצר,175000,3200,2016,3,91000,6,24-Feb,0,0,לבן,0,0,101,פרדס חנה כרכור
2065,98505269,לנד רובר, דיסקברי 2,75000,2495,2004,3,235000,6,23-Aug,0,0,ירוק,0,0,101,ערערה
2066,93207332,אופל, אסטרה,35000,1364,2014,2,156000,7,24-Mar,0,1,לבן,0,0,101,בית שאן
2067,67504733,מיצובישי, מאגנום 4X4,40000,2477,2003,10,330000,6,24-Mar,0,0,לבן,0,0,101,אום אל פחם
2068,59725521,סיטרואן, ברלינגו דור 2 (2008-2019),30000,1560,2013,3,320000,6,23-Oct,0,0,אפור,1,0,101,באקה אל ע'רביה
2069,49445835,פורד, פוקוס,10000,1596,2009,3,242600,7,24-Feb,0,2,אפור,0,0,101,עפולה
2070,81683396,יונדאי, אלנטרה (2016 ואילך),60000,1591,2017,3,153000,7,23-Jul,0,0,לבן,0,0,101,עפולה
2071,42249191,מיצובישי, אאוטלנדר,96000,1998,2016,2,92000,7,23-Aug,0,0,אפור,0,0,101,אומן
2072,47002865,קיה, K2500,116000,2497,2020,1,74000,6,23-Jun,0,0,לבן,1,0,101,חדרה
2073,93605369,מאזדה, CX-5,57000,1998,2013,4,187000,7,23-Sep,0,0,שחור,0,0,101,חדרה
2074,83285341,אופל, אסטרה,35000,1364,2016,2,153000,7,23-Nov,0,1,שחור,0,0,101,אומן
2075,99426046,טויוטה, קורולה,70000,1598,2017,2,156000,7,24-Feb,0,1,כסוף,0,0,101,חדרה
2076,69222624,פולקסווגן, גולף,,1395,2017,2,85000,7,24-Mar,0,0,אפור,0,0,101,קרית טבעון
2077,75403578,סקודה, סופרב (2019 ואילך),240000,1984,2021,1,33000,7,24-Jan,0,0,לבן,0,0,101,עפולה
2078,47973186,פורד, פוקוס,23000,1596,2012,3,170000,7,23-Oct,0,0,כסוף,0,0,101,עפולה
2079,57377335,ב.מ.וו, סדרה 3,,1997,2012,8,185000,7,23-Jun,0,0,לבן,0,0,101,חדרה
2080,76454413,מרצדס, A-Class,,1991,2017,3,91000,7,23-Jun,0,0,לבן,0,0,101,אום אל פחם
2081,68919016,ג'יפ / Jeep, גרנד צ'ירוקי,165000,3604,2019,2,135000,7,23-Jul,0,0,לבן,0,0,101,תל עדשים
2082,69359477,אלפא רומיאו, ג'וליה,140000,1995,2020,1,115000,7,24-Jan,0,0,שחור,0,0,101,קרית טבעון
2083,45844956,ניסאן, אקס טרייל,98000,1598,2017,2,144000,6,23-Dec,0,0,כתום,0,0,101,חדרה
2084,73360536,רנו, מגאן אסטייט/ גראנד טור,23000,1461,2014,2,203000,6,23-Apr,0,0,לבן,0,0,101,עפולה
2085,94737402,יונדאי, טוסון,150000,1999,2023,1,1400,7,24-Jan,0,0,שחור,0,0,101,קיסריה
2086,89032896,סיאט, איביזה,57000,999,2018,3,94193,7,24-Jan,0,0,בורדו,1,0,101,זכרון יעקב
2087,71519081,סוזוקי, ויטרה,77000,1586,2017,2,93000,7,23-Apr,0,2,כסף,0,0,101,עפולה
2088,88098864,סוזוקי, SX4,37900,1586,2014,3,177000,7,23-Jul,0,0,לבן,0,0,100,ירושלים
2089,95911724,קיה, קרניבל,145000,3342,2017,2,92000,7,23-Jul,0,0,אפור,0,0,100,ירושלים
2090,53396995,סוזוקי, סוויפט,17000,1490,2007,2,198500,7,23-Nov,0,0,לבן,0,0,100,ירושלים
2091,62082077,מאזדה, CX-5,136500,1998,2019,1,70000,7,24-Mar,0,0,לבן,0,0,100,ירושלים
2092,68436965,סקודה, סופרב (עד 2019),38000,1798,2014,5,167000,7,24-Apr,0,0,שחור,0,0,100,ירושלים
2093,67914357,ניסאן, אקס טרייל,140000,1332,2019,1,44000,7,23-Sep,0,0,כסוף,0,0,100,בית שמש
2094,75259769,פיג'ו,3008,40000,1598,2015,2,73270,7,23-Jun,0,0,לבן,0,0,100,ירושלים
2095,63493687,יונדאי, סנטה פה,32000,2188,2008,4,206000,6,23-Nov,0,0,אפור,0,0,100,ירושלים
2096,45945581,ניסאן, קשקאי,88940,1197,2017,1,29000,7,23-Aug,0,0,אפור,0,0,100,מעלה אדומים
2097,71269346,טויוטה, C-HR,,1798,2018,2,58000,7,23-Mar,0,0,כסוף,0,0,100,ירושלים
2098,45287301,אופל, קורסה,83000,1199,2020,1,47000,7,23-Oct,0,0,לבן,0,0,100,ירושלים
2099,52933556,רנו, לטיטוד,34000,1995,2013,2,80000,6,24-Jan,0,0,שחור,0,0,100,בית מאיר
2100,93750087,טויוטה, קורולה,60000,1598,2013,1,146000,7,23-Nov,0,0,כסוף,0,0,100,מבשרת ציון
2101,52203430,טויוטה, קורולה הייבריד,106000,1798,2019,1,85000,7,23-Jun,0,0,כחול,0,0,100,ירושלים
2102,64512186,טויוטה, קורולה הייבריד,123000,1798,2021,1,20000,7,24-May,0,0,שחור,0,0,100,ירושלים
2103,97163891,ניסאן, אקס טרייל,138900,1749,2020,1,71500,6,23-Sep,0,0,שחור,0,0,100,ירושלים
2104,64749783,קיה, פיקנטו,41000,1248,2014,2,94500,7,24-Feb,0,0,כחול,0,0,100,מעלה אדומים
2105,98969172,יונדאי, i20,20500,1248,2013,1,198000,7,23-Dec,0,0,לבן,1,0,100,מבשרת ציון
2106,91118157,סוזוקי, גרנד ויטרה,53000,1995,2008,4,340000,7,23-Aug,0,0,אפור,0,0,100,ירושלים
2107,79267314,יונדאי, אלנטרה (2016 ואילך),140000,1580,2022,2,9880,7,24-Jan,0,1,שחור,0,0,100,בית שמש
2108,54461370,טסלה, מודל 3,165000,,2021,1,48100,2,24-Mar,0,1,שחור,0,0,100,ירושלים
2109,94123934,טויוטה, פריוס,48000,1798,2015,3,271000,7,24-Mar,0,0,לבן,0,0,100,ירושלים
2110,41886024,פיג'ו,308,44900,1199,2016,3,108000,7,23-Jul,0,0,כחול,0,0,100,צור הדסה
2111,41768969,דודג', קאליבר,19000,1998,2011,2,158000,7,23-Jun,0,0,שחור,0,0,100,ירושלים
2112,89761589,יונדאי, i20,81000,998,2020,1,44000,7,24-May,0,0,לבן,0,0,100,מעלה אדומים
2113,66383560,טויוטה, יאריס,18700,1298,2007,5,129000,7,24-May,0,0,כחול,3,0,100,ירושלים
2114,95202616,פיג'ו,3008,122000,1499,2019,1,147900,6,23-Nov,0,0,אפור,0,0,100,בית שמש
2115,77873155,פורד, אקספלורר,68000,3497,2012,3,243000,7,23-Apr,0,0,שחור,0,0,100,ירושלים
2116,94819365,פולקסווגן, T-Cross,115000,999,2022,1,11000,7,24-Jan,0,0,אפור,0,0,100,ירושלים
2117,84728845,טויוטה, C-HR,118000,1798,2020,1,40000,7,23-Aug,0,0,אפור,0,0,100,מבשרת ציון
2118,81806979,טויוטה, סיינה,65000,3510,2008,2,170000,7,23-Oct,0,0,כסוף,0,0,100,בית שמש
2119,43406578,ניסאן, קשקאי,,1997,2011,3,106000,7,23-Dec,0,0,שחור,0,0,100,ירושלים
2120,67990137,קיה, ספורטז',43000,1998,2012,2,200000,7,23-Oct,0,0,כחול,0,0,100,ירושלים
2121,43857720,רנו, קליאו דור 4 (2013-2019),40000,1197,2015,3,105000,7,24-Mar,0,0,צהוב,0,0,100,ירושלים
2122,75596890,מיצובישי, אאוטלנדר,107000,1998,2017,1,125000,7,23-Dec,0,0,אפור,0,0,100,מבשרת ציון
2123,59187656,קיה, פיקנטו,31000,1248,2012,3,145000,7,23-Nov,0,0,כסוף,0,0,100,מעלה אדומים
2124,76952322,מאזדה,5,20000,1999,2010,4,216000,7,23-Oct,0,0,כסוף,0,0,100,ירושלים
2125,41716215,יונדאי, טוסון,90000,1999,2018,2,103000,7,24-Mar,0,2,אפור,0,0,100,ירושלים
2126,64770763,ניסאן, פאת'פיינדר,48000,2488,2009,3,185000,6,24-Feb,0,0,כחול,0,0,100,ירושלים
2127,92592930,פיג'ו,208,43000,1199,2018,2,91000,7,24-Jan,0,1,אפור,0,0,100,ירושלים
2128,78615850,קיה, פיקנטו,64000,1248,2018,2,28000,7,24-Feb,0,0,אפור,0,0,100,ירושלים
2129,75522397,סקודה, קודיאק,205000,1968,2019,2,67000,6,23-Jun,0,0,אפור,0,0,100,ירושלים
2130,63519692,טויוטה, יאריס הייבריד,86000,1497,2020,1,72000,7,23-May,0,0,לבן,0,0,100,ירושלים
2131,57875206,יונדאי, i30CW,27000,1591,2010,2,157500,7,23-Dec,0,0,כחול,0,0,100,מצפה יריחו
2132,67258335,ב.מ.וו, X1,215000,1499,2022,1,10000,7,24-Mar,0,0,שחור,0,0,100,ירושלים
2133,71289927,פיג'ו,5008,158000,1499,2021,1,39000,6,23-Aug,0,0,כחול,0,0,100,ירושלים
2134,55524511,יונדאי, אלנטרה (2016 ואילך),138000,1580,2022,1,11000,7,24-Aug,0,0,שחור,0,0,100,ירושלים
2135,68505434,אם. ג'י. / MG, ZS,90000,,2020,1,101000,2,24-Jan,0,0,כחול,0,0,100,"נתיב הל""ה"
2136,44178234,אופל, ויוארו ארוך,90000,1598,2018,1,140000,6,24-Mar,0,0,לבן,1,0,100,ירושלים
2137,89653257,סוזוקי, גרנד ויטרה,38000,1995,2008,2,185000,7,23-Sep,0,0,שחור,0,0,100,מבשרת ציון
2138,87230287,מיצובישי, אאוטלנדר,120000,1998,2019,1,142000,7,23-Jul,1,0,כסוף,0,0,100,בית שמש
2139,86784434,ניסאן, אקס טרייל,140000,1749,2020,2,95000,6,24-Jan,0,0,שחור,0,0,100,ירושלים
2140,72948634,סובארו, B9 טריבקה,62000,3630,2011,3,210000,7,24-Mar,6,0,לבן,0,0,100,ירושלים
2141,43348146,אאודי, Q7,326000,2967,2018,1,55000,1,23-May,0,0,כסוף,0,0,100,ירושלים
2142,78864983,ניסאן, קשקאי,29800,1598,2013,3,174000,7,23-Aug,0,0,שחור,1,0,100,ירושלים
2143,99350995,שברולט, קפטיבה,75000,1956,2017,2,130000,6,23-May,0,0,שחור,0,0,100,מוצא עילית
2144,98797754,שברולט, טראוורס,86500,3564,2015,3,149000,7,24-Feb,0,0,כסף,0,0,100,ירושלים
2145,67305754,קיה, ספורטז',105000,1591,2019,2,75000,7,24-Jan,0,0,שחור,0,0,100,ירושלים
2146,42413717,מרצדס, ML Class,,2987,2015,1,270000,6,23-Aug,0,0,לבן,0,0,100,ירושלים
2147,89346392,טויוטה, לנד קרוזר קצר,263500,2755,2019,1,64000,6,24-Jan,0,0,לבן,0,0,100,ירושלים
2148,63991978,מיצובישי, אאוטלנדר,85000,1998,2016,2,155000,7,23-Aug,0,1,כחול,0,0,100,ירושלים
2149,92887933,אאודי, Q5,159900,1968,2017,1,160000,6,23-Aug,0,1,לבן,0,0,100,בית שמש
2150,48981100,שברולט, טראוורס,239000,3564,2021,1,39500,7,23-Jun,0,1,שחור,0,0,100,ירושלים
2151,69724735,סקודה, קודיאק,148000,1968,2017,1,118000,6,23-Nov,0,1,שחור,0,0,100,ירושלים
2152,47434465,וולוו, XC40,165000,1969,2019,1,35000,7,23-Sep,0,1,אפור,0,0,100,ירושלים
2153,58126162,לקסוס, RX450H,308000,3456,2021,2,23000,7,23-Jul,0,0,שחור,0,0,100,ירושלים
2154,55356438,מרצדס, GLE קופה,799000,2999,2022,1,36000,7,24-Mar,0,0,לבן,0,0,100,ירושלים
2155,93788655,ג'יפ / Jeep, גרנד צ'ירוקי,220000,3604,2019,1,77000,7,24-May,0,0,לבן,0,0,100,ירושלים
2156,54551563,לנד רובר, דיסקברי 4,150000,2993,2009,3,470000,6,23-Nov,0,0,כחול,0,0,100,צור הדסה
2157,86025491,יונדאי, iX35,65000,1999,2015,3,114000,7,23-May,0,0,כסוף,0,0,100,ירושלים
2158,84580225,מיצובישי, אאוטלנדר,138000,1998,2019,1,45300,7,23-Apr,0,0,לבן,0,0,100,ירושלים
2159,54983191,מיצובישי, אאוטלנדר,96000,1998,2016,2,170000,7,24-Jan,0,1,אפור,0,0,100,ירושלים
2160,99949357,אאודי, Q7,94000,2967,2012,5,207000,6,23-Sep,0,0,אפור,0,0,100,ירושלים
2161,62762718,ב.מ.וו, X6,110000,2993,2011,3,210000,6,23-Jun,0,0,שחור,0,0,100,ירושלים
2162,82597002,ג'יפ / Jeep, ליברטי (עד 2013),67000,3700,2008,6,138000,7,23-Jun,0,0,כחול,0,0,100,מבשרת ציון
2163,56040691,אאודי, Q3,90000,1984,2013,3,117000,7,24-May,0,0,לבן,0,0,100,ירושלים
2164,99076175,פורד, אדג' / EDGE,,3497,2017,2,90000,7,23-Sep,0,0,לבן,0,0,100,ירושלים
2165,98732647,מאזדה, CX-5,79000,1998,2016,4,134000,7,23-Aug,0,0,אפור,0,0,100,בית שמש
2166,72647250,סקודה, אניאק,265000,,2022,1,11000,2,23-Aug,0,0,שחור,0,0,100,ירושלים
2167,93517328,דאצ'יה, דאסטר החדש,124000,1461,2021,1,63000,6,24-Feb,0,0,זהב,1,0,100,רמת רזיאל
2168,58451981,קופרה, פורמנטור,229000,1984,2021,1,21000,7,23-Jun,0,0,כסוף,0,0,100,ירושלים
2169,65765189,פורד, אקספלורר,90000,3497,2012,2,170000,7,24-Mar,0,0,לבן,0,0,100,ירושלים
2170,58444961,טויוטה, לנד קרוזר ארוך,480000,2755,2023,1,4000,6,24-Jan,0,0,כסוף,0,0,100,ירושלים
2171,91770232,קיה, ספורטז',88000,1598,2019,2,136000,6,23-Apr,0,1,לבן,0,0,100,ירושלים
2172,44283549,ניסאן, קשקאי,105000,1598,2018,2,115000,6,24-Feb,0,0,שחור,0,0,100,בית שמש
2173,88888562,טויוטה, לנד קרוזר ארוך,290000,2755,2018,1,102000,6,24-Apr,0,0,לבן,0,0,100,ירושלים
2174,97715336,סקודה, קודיאק,140000,1968,2018,2,118000,6,24-Jan,0,0,אפור,0,0,100,ירושלים
2175,41746490,קיה, ספורטז',83000,1591,2018,2,65000,7,23-Jun,0,1,אפור,0,0,100,ירושלים
2176,86334165,ניסאן, קשקאי,135000,1332,2021,2,32500,7,24-Feb,0,3,שחור,0,0,100,ירושלים
2177,76123746,אאודי, Q5,,1984,2017,2,96000,7,24-Jan,0,0,לבן,0,0,100,צור הדסה
2178,76123746,אאודי, Q5,,1984,2017,2,96000,7,24-Jan,0,0,לבן,0,0,100,צור הדסה
2179,92043215,סקודה, אניאק,197000,,2022,1,13500,2,23-Jun,0,0,אפור,0,0,100,ירושלים
2180,55442250,קיה, ספורטז',66000,1591,2015,1,89000,7,23-Nov,0,0,שחור,0,0,100,ירושלים
2181,71906501,מיצובישי, אאוטלנדר,80000,1998,2015,2,155000,7,24-Feb,0,2,שחור,0,0,100,ירושלים
2182,79910228,אאודי, Q7,115000,2995,2013,2,122000,7,23-May,0,0,לבן,0,0,100,ירושלים
2183,68166089,מיצובישי, ASX,117000,1998,2021,1,40800,7,24-Jan,0,0,כסוף,0,0,100,מעלה החמישה
2184,67531869,טויוטה, לנד קרוזר ארוך,261000,2755,2016,2,140000,6,23-Feb,0,0,לבן,0,0,100,ירושלים
2185,77119644,יונדאי, טוסון,22000,2656,2007,3,180000,7,23-Oct,0,0,שחור,0,0,100,בית שמש
2186,65655313,מאזדה, CX-5,140000,1998,2019,3,120000,7,23-Apr,0,0,שחור,0,0,100,ירושלים
2187,89450159,לנד רובר, ריינג' רובר ספורט,,1997,2019,2,50000,3,23-May,0,0,לבן,0,0,100,ירושלים
2188,59679894,פולקסווגן, טוארג,35000,2967,2008,4,300000,6,24-Jan,0,0,שחור,0,0,100,ירושלים
2189,56694585,דאצ'יה, דאסטר,48500,1461,2015,1,273300,6,23-Oct,0,0,לבן,1,0,100,כפר אוריה
2190,56912340,ניסאן, אקס טרייל,98000,1598,2017,2,96000,6,24-Mar,0,0,לבן,0,0,100,ירושלים
2191,84182035,אאודי, Q3,59000,1984,2012,5,158000,7,24-Feb,0,0,לבן,0,0,100,ירושלים
2192,62377561,טויוטה, RAV4 ארוך,40000,1987,2010,3,280000,7,23-Oct,0,0,כסוף,0,0,100,מעלה אדומים
2193,73274503,שברולט, טראוורס,49000,3564,2010,2,157000,7,24-Mar,0,0,כחול,0,0,100,ירושלים
2194,98825967,יונדאי, טוסון,101500,1999,2018,1,61000,7,23-Oct,0,0,אפור,0,0,100,ירושלים
2195,64948303,מיצובישי, אאוטלנדר,,1998,2017,1,87000,7,24-Mar,0,0,לבן,0,0,100,מעלה אדומים
2196,84455215,פיאט, דוקאטו ארוך,137500,2287,2019,1,76000,6,23-Jun,0,,לבן,1,0,100,ירושלים
2197,91354076,איסוזו, 4X4 D-MAX,58000,2999,2008,3,10000,6,23-Aug,3,0,כסוף,0,0,100,ירושלים
2198,42106512,סיטרואן, ברלינגו דור 1 (עד 2012),10000,1560,2011,1,348500,6,23-Jun,0,0,לבן,1,0,100,ירושלים
2199,42751935,מרצדס, ספרינטר מסחרי,25000,2874,1998,1,512000,6,23-Jun,6,0,כתום,1,0,100,ירושלים
2200,73714799,טויוטה, קורולה,54000,1598,2015,3,190000,7,24-Jan,0,2,כסף,0,0,100,מעלה אדומים
2201,92213996,מאזדה,3,64000,1998,2015,2,160000,7,24-Jan,0,0,אפור,0,0,100,בית שמש
2202,58177710,טויוטה, פריוס,76000,1798,2018,1,158000,7,23-Nov,0,0,שחור,0,0,100,בית שמש
2203,91454850,מאזדה,2,87000,1496,2020,2,37000,7,23-Sep,0,1,כסוף,0,0,100,ירושלים
2204,44397191,וולוו, S90,335000,1969,2020,2,21250,3,23-Sep,0,0,כסוף,0,0,100,ירושלים
2205,91576361,יונדאי, איוניק,,1580,2017,1,90000,7,24-Feb,0,0,כסוף,0,0,100,ירושלים
2206,56210291,סובארו, XV,73000,1995,2015,2,120000,7,24-Mar,0,0,שחור,0,0,100,ירושלים
2207,41063862,שברולט, ספארק,61000,1399,2020,2,32500,7,23-Aug,0,3,שחור,0,0,100,ירושלים
2208,88395092,טויוטה, יאריס הייבריד,65000,1497,2017,2,151000,7,24-Apr,0,0,לבן,0,0,100,מעלה אדומים
2209,81260167,הונדה, אקורד,15800,1998,2005,4,169000,7,24-Jan,0,0,כחול,0,0,100,ירושלים
2210,42203059,פורד, פוקוס,31500,1498,2016,1,168200,7,23-Oct,0,0,כסוף,0,0,100,ירושלים
2211,92043353,פיג'ו,3008,95000,1560,2018,1,138000,6,23-Apr,0,0,כסוף,0,0,100,מבשרת ציון
2212,51455857,מרצדס, CLS,44000,3498,2006,3,248000,7,23-Jun,0,0,כסף,0,0,100,ירושלים
2213,95480388,רנו, קליאו דור 4 (2013-2019),,1197,2013,3,134700,7,23-Nov,0,0,אפור,0,0,100,מעלה אדומים
2214,93914417,סיטרואן, C4 ספייסטורר,49500,1499,2019,2,148000,6,23-Sep,0,4,לבן,0,0,100,ירושלים
2215,82189846,אאודי, A3,42000,1984,2009,5,197000,7,23-Oct,0,0,שחור,0,0,100,בית שמש
2216,79083117,ג'ילי - Geely, Geometry C,142000,,2022,1,6000,2,23-Oct,0,0,לבן,0,0,100,ירושלים
2217,94200455,מרצדס, E-Class,304000,1991,2019,1,38500,3,23-Oct,0,0,שחור,0,0,100,ירושלים
2218,55219614,טויוטה, סיינה,65000,3510,2009,2,265000,7,23-Nov,0,0,בז',0,0,100,בית שמש
2219,85663343,מאזדה,6,205000,2488,2023,1,2000,7,24-Jan,0,0,שחור,0,0,100,ירושלים
2220,43032795,סיאט, איביזה,90000,999,2020,1,103000,7,23-Oct,0,0,אפור,0,0,100,ירושלים
2221,76025545,סקודה, אוקטביה,90000,1395,2018,1,49500,7,23-Aug,0,0,חום,0,0,100,ירושלים
2222,96331413,שברולט, מאליבו,,1490,2017,2,75000,7,23-Oct,0,1,לבן,0,0,100,ירושלים
2223,93010755,יונדאי, סונטה הייבריד,181000,1999,2021,1,48000,7,23-Oct,0,1,כסוף,0,0,100,ירושלים
2224,97392499,אם. ג'י. / MG, ZS,113000,,2020,1,70000,2,24-Mar,0,1,שחור,0,0,100,לוזית
2225,79883331,ב.מ.וו, סדרה 6,315000,2998,2017,2,70000,7,24-Jan,0,0,לבן,0,0,100,מבשרת ציון
2226,52533902,יונדאי, איוניק,,1580,2019,2,82800,7,23-Apr,0,0,אפור,0,0,100,בית שמש
2227,46954689,ב.מ.וו, סדרה 3,269000,1998,2022,2,9000,7,25-Feb,0,0,כחול,0,0,100,ירושלים
2228,84200223,טסלה, מודל Y,99999,,2022,1,76,2,25-Feb,0,0,ורוד,0,0,100,ירושלים
2229,44753242,טויוטה, פריוס,21500,1497,2007,3,255000,7,24-Feb,0,0,אפור,0,0,100,בית שמש
2230,71705885,ניסאן, סנטרה,62500,1798,2018,2,116000,7,24-Jan,0,2,לבן,0,0,100,ירושלים
2231,78597570,פולקסווגן, ג'טה,41000,1197,2016,2,158000,7,23-Aug,0,0,לבן,0,0,100,ירושלים
2232,84377353,מקסוס, אי-יוניק 6 E-uniq,196000,,2022,1,14500,2,23-Sep,0,,אדום,0,0,100,אבו גוש
2233,53575884,טסלה, מודל 3,179000,,2022,1,37400,2,24-Feb,0,,לבן,0,0,100,מבשרת ציון
2234,88591243,יונדאי, i10,38500,998,2015,2,132000,7,23-Jul,0,0,כסוף,0,0,100,ירושלים
2235,54276230,טויוטה, אוולון הייבריד,299000,2500,2022,1,24500,7,24-Feb,0,0,שחור,0,0,100,ירושלים
2236,79618610,פולקסווגן, גולף GTI,,1984,2014,5,1400000,7,23-Jun,0,0,לבן,0,0,100,ירושלים
2237,91502596,יונדאי, איוניק 5,254000,,2023,1,1254,2,26-Apr,0,0,לבן,0,0,100,ירושלים
2238,63363484,הונדה, אודיסיי,295000,3471,2020,1,37000,7,23-Jul,0,0,לבן,0,0,100,ירושלים
2239,58144883,יונדאי, i10,29500,998,2015,2,83500,7,23-Oct,0,0,כחול,1,0,100,מטע
2240,92230296,יונדאי, i30,31000,1591,2013,3,214000,7,24-Jan,0,0,אפור,0,0,100,בית שמש
2241,96393552,יונדאי, i30,84000,1353,2018,3,78000,7,24-May,0,0,ברונזה,0,0,100,ירושלים
2242,78404690,שברולט, סוניק,9000,1398,2012,3,218000,7,23-Apr,0,0,לבן,0,0,100,ירושלים
2243,72820920,פורשה, טייקן,750000,,2021,2,60000,2,24-Jan,0,0,לבן,0,0,100,ירושלים
2244,51322040,ניסאן, ג'וק / Juke,37000,1598,2015,4,139,7,24-Jan,0,0,לבן,0,0,100,ירושלים
2245,83183851,סיאט, מי / MII,15000,999,2013,3,178000,7,23-Aug,0,0,צהוב,1,0,100,ירושלים
2246,73404744,פיאט,500,150900,,2023,1,6000,2,26-Jan,0,0,לבן,0,0,100,ירושלים
2247,81238453,ניסאן, מיקרה,29000,1198,2016,4,118000,7,23-Jul,0,0,לבן,0,0,100,ירושלים
2248,63706898,טויוטה, קורולה,100000,1598,2018,1,84000,7,23-May,0,0,ברונזה,0,0,100,ירושלים
2249,55435666,אם. ג'י. / MG, ZS,125000,,2020,1,39500,2,24-Sep,0,0,כחול,0,0,100,ירושלים
2250,49034973,יונדאי, i30CW,20000,1591,2010,3,206000,7,23-Dec,0,0,כסוף,0,0,100,מבוא ביתר
2251,94652414,פיאט,500,31000,1242,2015,3,93000,7,24-Jan,0,0,לבן,3,0,100,ירושלים
2252,96991538,יונדאי, i30,28500,1591,2012,5,175000,7,23-Oct,0,0,אפור,0,0,100,ירושלים
2253,61230825,קיה, סיד / CEED,18900,1591,2012,4,202125,7,24-Apr,0,0,כחול,0,0,100,ירושלים
2254,65844447,טויוטה, קורולה,18000,1598,2009,2,263188,7,23-May,0,0,כסוף,3,0,100,ירושלים
2255,75588128,טויוטה, קורולה,30000,1598,2010,2,156000,7,23-Sep,0,2,אפור,0,0,100,ירושלים
2256,67690237,טויוטה, אוריס הייבריד,92000,1798,2018,1,125000,7,23-Nov,0,2,לבן,0,0,100,ירושלים
2257,75384725,טויוטה, יאריס,88000,1496,2019,1,41000,7,23-Oct,0,2,לבן,0,0,100,ירושלים
2258,81093810,מאזדה,2,15000,1498,2008,3,158000,7,24-Jan,0,0,ירוק,0,0,100,ירושלים
2259,46224664,סיטרואן, E-C4,180000,,2022,1,8000,2,24-Jan,0,0,לבן,0,0,100,ירושלים
2260,58175232,טויוטה, פריוס,41000,1798,2011,2,240000,7,24-Jan,0,0,לבן,0,0,100,ירושלים
2261,79316448,רנו, קליאו אסטייט,50000,1461,2019,2,142000,6,24-Jan,0,0,לבן,0,0,100,ירושלים
